"_wks_percentile_bucket","_wkshell","AverageShortestPathLength","BetweennessCentrality","ClosenessCentrality","ClusteringCoefficient","Degree","Eccentricity","GO","IsSingleNode","layers_ppin","name","NeighborhoodConnectivity","noefftarg","NumberOfDirectedEdges","NumberOfUndirectedEdges","PartnerOfMultiEdgedNodePairs","Phenotype","Radiality","selected","SelfLoops","shared name","shells_ppin","Stress","targ","TopologicalCoefficient","Yali_pheno","Yali_pheno111"
"20","7","4.96770473","1.5553E-4","0.20130021","0.0","2","8","","false","Peripharal","AT1G18400","5.0","","2","0","0","","0.63929957","false","0","AT1G18400","47","1428","EffeTarg","0.5","",""
"30","14","4.57670127","0.0","0.21849798","0.0","1","8","","false","Peripharal","AT1G18040","26.0","","1","0","0","","0.67484534","false","0","AT1G18040","28","0","","0.0","",""
"65","29","4.69550173","0.01010789","0.21296979","0.0","8","8","","false","inner","HARXL44","2.125","","8","0","0","","0.6640453","false","0","HARXL44","13","60522","","0.140625","",""
"30","13","4.37254902","0.00231715","0.22869955","0.0","2","8","","false","Peripharal","AT1G17970","14.5","","2","0","0","","0.69340463","false","0","AT1G17970","33","11386","EffeTarg","0.51923077","",""
"0","1","1.0","0.0","1.0","0.0","1","1","","false","Peripharal","AT1G69120","1.0","","1","0","0","2MRP","1.0","false","0","AT1G69120","73","0","","0.0","",""
"0","1","1.0","0.0","1.0","0.0","1","1","","false","Peripharal","AT1G17750","1.0","","1","0","0","","1.0","false","0","AT1G17750","76","0","","0.0","",""
"25","9","4.92041522","0.00343437","0.20323488","0.0","3","9","Defense","false","Peripharal","AT4G16860","3.0","","3","0","0","4CND","0.64359862","false","0","AT4G16860","37","16530","","0.33333333","",""
"0","2","5.91926182","0.0","0.16893998","0.0","1","10","","false","Peripharal","AT1G17380","3.0","","1","0","0","","0.55279438","false","0","AT1G17380","47","0","","0.0","Yali","Yali"
"30","14","4.42560554","0.00377075","0.22595778","0.0","3","8","","false","Peripharal","AT5G22355","8.66666667","","3","0","0","","0.68858131","false","0","AT5G22355","27","22324","EffeTarg","0.36507937","",""
"10","3","6.0438293","0.0","0.16545802","0.0","1","9","","false","Peripharal","AT3G24140","5.0","","1","0","0","2MRP","0.54147006","false","0","AT3G24140","47","0","","0.0","",""
"10","3","6.0438293","0.0","0.16545802","0.0","1","9","","false","Peripharal","AT1G74760","5.0","","1","0","0","","0.54147006","false","0","AT1G74760","47","0","","0.0","",""
"10","3","6.0438293","0.0","0.16545802","0.0","1","9","","false","Peripharal","AT1G69810","5.0","","1","0","0","","0.54147006","false","0","AT1G69810","47","0","","0.0","",""
"45","19","5.0449827","0.00709077","0.19821674","0.0","5","8","","false","inner","AT1G17230","4.4","","5","0","0","","0.6322743","false","0","AT1G17230","22","47908","","0.2","",""
"75","47","4.98846597","0.0","0.20046243","0.0","1","9","","false","inner","AT1G16790","103.0","","1","0","0","","0.63741218","false","0","AT1G16790","7","0","","0.0","",""
"40","17","5.37139562","0.0","0.18617135","0.0","1","9","","false","Peripharal","AT1G16610","33.0","","1","0","0","2MRP","0.6026004","false","0","AT1G16610","27","0","","0.0","",""
"65","34","5.64359862","1.005E-5","0.17719191","0.0","2","9","","false","inner","AT1G16250","41.0","","2","0","0","","0.57785467","false","0","AT1G16250","12","234","","0.8","",""
"0","2","1.5","0.0","0.66666667","0.0","1","2","","false","Peripharal","AT5G10450","2.0","","1","0","0","","0.75","false","0","AT5G10450","47","0","","0.0","",""
"0","2","1.5","0.0","0.66666667","0.0","1","2","","false","Peripharal","AT1G70780","2.0","","1","0","0","","0.75","false","0","AT1G70780","47","0","","0.0","",""
"10","3","1.0","1.0","1.0","0.0","2","1","","false","Peripharal","AT1G16010","1.0","","2","0","0","5NO PHE5NOTYPE","1.0","false","0","AT1G16010","47","2","","0.0","",""
"55","23","4.20876586","0.00854473","0.23759934","0.0","4","8","","false","inner","HARXL21","21.0","","4","0","0","","0.70829401","false","0","HARXL21","18","49526","","0.25641026","",""
"20","6","4.90657439","5.6336E-4","0.20380818","0.0","2","9","","false","Peripharal","AT1G15750","6.0","","2","0","0","1ESN","0.64485687","false","0","AT1G15750","47","5464","EffeTarg","0.5","",""
"40","18","4.40484429","0.00600218","0.22702278","0.0","5","7","","false","inner","AT1G59780","4.2","","5","0","0","","0.6904687","false","0","AT1G59780","24","31666","","0.22857143","",""
"10","3","5.40369089","0.0","0.1850587","0.0","1","8","","false","Peripharal","AT1G15720","5.0","","1","0","0","","0.59966446","false","0","AT1G15720","47","0","","0.0","",""
"70","43","3.8177624","0.01195393","0.26193353","0.0","9","7","","false","inner","AT3G28040","9.44444444","","9","0","0","","0.74383978","false","0","AT3G28040","7","81762","","0.12794613","",""
"15","5","4.816609","0.0","0.20761494","0.0","1","8","","false","Peripharal","AT1G15570","9.0","","1","0","0","3CLB","0.65303555","false","0","AT1G15570","47","0","","0.0","",""
"40","17","5.37139562","0.0","0.18617135","0.0","1","9","","false","Peripharal","AT1G15260","33.0","","1","0","0","","0.6026004","false","0","AT1G15260","27","0","","0.0","",""
"75","47","4.07381776","0.0","0.24546999","0.0","1","7","","false","inner","AT1G15200","103.0","","1","0","0","","0.72056202","false","0","AT1G15200","7","0","","0.0","",""
"75","47","4.98846597","0.0","0.20046243","0.0","1","9","","false","inner","AT1G15080","103.0","","1","0","0","","0.63741218","false","0","AT1G15080","7","0","","0.0","",""
"95","48","3.94348328","0.01451242","0.25358292","0.01818182","11","7","","false","","avrB_group","10.45454545","","11","0","0","","0.73241061","false","0","avrB_group",,"145834","","0.12679426","",""
"20","6","4.94232987","0.0","0.20233372","0.0","1","8","","false","Peripharal","AT1G14920","11.0","","1","0","0","4CND","0.64160638","false","0","AT1G14920","47","0","EffeTarg","0.0","",""
"10","4","5.41291811","0.0","0.18474323","0.0","1","9","","false","Peripharal","AT1G14687","7.0","","1","0","0","","0.59882563","false","0","AT1G14687","47","0","","0.0","",""
"75","47","4.98846597","0.0","0.20046243","0.0","1","9","","false","inner","AT1G14360","103.0","","1","0","0","2MRP","0.63741218","false","0","AT1G14360","7","0","","0.0","",""
"0","2","1.5","0.0","0.66666667","0.0","1","2","","false","Peripharal","HARXL17_WACO9","2.0","","1","0","0","","0.75","false","0","HARXL17_WACO9","47","0","","0.0","",""
"0","2","1.5","0.0","0.66666667","0.0","1","2","","false","Peripharal","HARXL147","2.0","","1","0","0","","0.75","false","0","HARXL147","47","0","","0.0","",""
"10","3","1.0","1.0","1.0","0.0","2","1","","false","Peripharal","AT1G14340","1.0","","2","0","0","","1.0","false","0","AT1G14340","47","2","EffeTarg","0.0","",""
"95","71","4.67474048","0.05089321","0.21391562","0.0","39","8","","false","inner","AT1G75950","1.87179487","","39","0","0","2MRP","0.66593268","false","0","AT1G75950","1","391322","","0.21794872","",""
"65","34","5.64359862","1.005E-5","0.17719191","0.0","2","9","","false","inner","AT1G14330","41.0","","2","0","0","","0.57785467","false","0","AT1G14330","12","234","","0.8","",""
"95","63","4.12572088","0.03813366","0.24238188","0.0","23","7","","false","inner","AT4G02550","2.08695652","","23","0","0","","0.71584356","false","0","AT4G02550","1","198934","EffeTarg","0.06038647","",""
"30","12","5.12456747","0.0","0.19513842","0.0","1","8","","false","Peripharal","AT1G13520","23.0","","1","0","0","","0.62503932","false","0","AT1G13520","34","0","","0.0","",""
"95","60","3.40369089","0.15063408","0.29379871","0.0","21","7","","false","inner","HARXLL470_WACO9","6.28571429","NoTarg","21","0","0","","0.78148265","false","0","HARXLL470_WACO9","1","1075828","","0.05683564","",""
"25","11","4.40253749","0.0","0.22714173","0.0","1","8","","false","Peripharal","AT1G13030","21.0","","1","0","0","","0.69067841","false","0","AT1G13030","34","0","EffeTarg","0.0","",""
"75","47","4.98846597","0.0","0.20046243","0.0","1","9","","false","inner","AT1G12390","103.0","","1","0","0","","0.63741218","false","0","AT1G12390","7","0","","0.0","",""
"55","27","3.93425606","0.00532212","0.25417766","0.0","4","7","","false","inner","AT5G58720","16.25","","4","0","0","","0.73324945","false","0","AT5G58720","14","81090","EffeTarg","0.28773585","",""
"30","14","4.24221453","0.00137084","0.23572594","0.0","2","8","","false","Peripharal","AT5G56250","16.5","","2","0","0","1ESN","0.70525322","false","0","AT5G56250","27","15514","EffeTarg","0.51666667","",""
"95","56","4.34256055","0.02195823","0.23027888","0.0","16","8","","false","inner","AT4G22250","6.375","","16","0","0","","0.69613086","false","0","AT4G22250","1","248074","","0.11684783","",""
"65","29","4.23875433","0.0064464","0.23591837","0.0","5","8","","false","inner","AT4G19700","14.2","","5","0","0","","0.70556779","false","0","AT4G19700","13","60206","EffeTarg","0.22758621","",""
"60","27","4.01153403","0.00460637","0.2492812","0.0","5","7","","false","inner","AT4G17220","16.4","","5","0","0","","0.72622418","false","0","AT4G17220","16","41948","EffeTarg","0.20533333","",""
"65","31","3.92618224","0.00309431","0.25470035","0.2","5","7","","false","inner","AT3G51960","18.4","","5","0","0","","0.73398343","false","0","AT3G51960","13","42298","EffeTarg","0.23684211","",""
"65","33","4.25951557","0.00696107","0.23476848","0.07142857","8","8","","false","inner","AT3G25070","6.375","","8","0","0","","0.7036804","false","0","AT3G25070","13","30644","EffeTarg","0.15131579","",""
"70","37","4.02076125","0.00685684","0.24870912","0.0","8","7","","false","inner","AT3G02150","7.875","","8","0","0","4CND","0.72538534","false","0","AT3G02150","9","65170","EffeTarg","0.15988372","",""
"20","7","4.92848904","0.0","0.20290194","0.0","1","8","","false","Peripharal","AT2G46860","12.0","","1","0","0","","0.64286463","false","0","AT2G46860","47","0","","0.0","",""
"20","7","4.92848904","0.0","0.20290194","0.0","1","8","","false","Peripharal","AT2G42490","12.0","","1","0","0","","0.64286463","false","0","AT2G42490","47","0","","0.0","",""
"75","47","4.98846597","0.0","0.20046243","0.0","1","9","","false","inner","AT1G12240","103.0","","1","0","0","2MRP","0.63741218","false","0","AT1G12240","7","0","","0.0","",""
"75","47","4.07381776","0.0","0.24546999","0.0","1","7","","false","inner","AT1G11430","103.0","","1","0","0","","0.72056202","false","0","AT1G11430","7","0","","0.0","",""
"40","17","4.34832757","0.0","0.22997347","0.0","1","8","","false","Peripharal","AT5G64430","32.0","","1","0","0","","0.69560658","false","0","AT5G64430","27","0","","0.0","",""
"65","27","3.87543253","0.01010835","0.25803571","0.0","5","7","","false","inner","AT5G61010","19.6","","5","0","0","","0.73859704","false","0","AT5G61010","14","48248","","0.22962963","",""
"35","17","4.34832757","0.0","0.22997347","0.0","1","8","","false","Peripharal","AT5G38600","32.0","","1","0","0","","0.69560658","false","0","AT5G38600","27","0","","0.0","",""
"60","27","3.97808535","0.00113707","0.25137721","0.0","2","7","","false","inner","AT5G19960","42.5","","2","0","0","","0.72926497","false","0","AT5G19960","16","17300","","0.55333333","",""
"35","17","4.34832757","0.0","0.22997347","0.0","1","8","","false","Peripharal","AT5G15800","32.0","","1","0","0","1ESN","0.69560658","false","0","AT5G15800","27","0","","0.0","",""
"40","17","4.34140715","0.00352554","0.23034006","0.0","3","8","","false","Peripharal","AT5G13810","12.0","","3","0","0","","0.69623571","false","0","AT5G13810","27","18660","EffeTarg","0.34375","",""
"70","37","4.00922722","0.01149428","0.24942463","0.0","8","8","","false","inner","AT4G39050","11.75","","8","0","0","","0.72643389","false","0","AT4G39050","9","87738","EffeTarg","0.15808824","",""
"35","17","4.34832757","0.0","0.22997347","0.0","1","8","","false","Peripharal","AT4G27610","32.0","","1","0","0","","0.69560658","false","0","AT4G27610","27","0","","0.0","",""
"95","54","3.99653979","0.02207875","0.25021645","0.0","13","8","","false","inner","AT4G27060","9.15384615","","13","0","0","2MRP","0.72758729","false","0","AT4G27060","1","220206","","0.14058355","",""
"60","27","3.97808535","0.00113707","0.25137721","0.0","2","7","","false","inner","AT4G00120","42.5","","2","0","0","2MRP","0.72926497","false","0","AT4G00120","16","17300","EffeTarg","0.55333333","",""
"40","17","4.34602076","0.00230681","0.23009554","0.0","2","8","","false","Peripharal","AT3G54230","16.5","","2","0","0","","0.69581629","false","0","AT3G54230","27","13096","","0.5","",""
"95","57","3.4094579","0.04985997","0.29330176","0.0","16","6","","false","inner","AT3G48150","14.125","","16","0","0","","0.78095837","false","0","AT3G48150","1","497288","EffeTarg","0.08989726","",""
"40","17","4.21568627","3.393E-4","0.2372093","0.0","2","8","","false","Peripharal","AT3G46810","20.0","","2","0","0","","0.70766488","false","0","AT3G46810","27","2872","","0.52777778","",""
"60","27","3.9561707","0.00249411","0.25276968","0.0","3","7","","false","inner","AT3G44720","31.33333333","","3","0","0","","0.73125721","false","0","AT3G44720","17","27266","EffeTarg","0.3699187","",""
"55","22","4.15686275","0.02584644","0.24056604","0.0","3","8","","false","inner","AT3G43230","22.33333333","","3","0","0","","0.71301248","false","0","AT3G43230","18","83850","","0.33333333","",""
"60","27","3.97808535","0.00113707","0.25137721","0.0","2","7","","false","inner","AT3G22960","42.5","","2","0","0","2MRP","0.72926497","false","0","AT3G22960","17","17300","","0.55333333","",""
"35","17","4.34832757","0.0","0.22997347","0.0","1","8","","false","Peripharal","AT3G12920","32.0","","1","0","0","","0.69560658","false","0","AT3G12920","27","0","","0.0","",""
"95","47","3.5432526","0.01760565","0.28222656","0.1","5","6","","false","inner","AT3G11590","32.4","","5","0","0","","0.76879522","false","0","AT3G11590","4","99148","EffeTarg","0.20784314","",""
"70","37","3.9100346","0.00868544","0.25575221","0.0","7","7","","false","inner","AT3G08530","13.42857143","","7","0","0","","0.7354514","false","0","AT3G08530","9","95514","EffeTarg","0.1750503","",""
"40","17","4.32641292","0.00107773","0.23113836","0.0","2","8","","false","Peripharal","AT2G41680","17.0","","2","0","0","2MRP","0.69759883","false","0","AT2G41680","27","4832","","0.5","",""
"35","17","4.34832757","0.0","0.22997347","0.0","1","8","","false","Peripharal","AT2G41370","32.0","","1","0","0","2MRP","0.69560658","false","0","AT2G41370","27","0","","0.0","",""
"70","37","3.65513264","0.01366538","0.27358788","0.0","7","7","","false","inner","AT2G23290","19.42857143","","7","0","0","","0.75862431","false","0","AT2G23290","9","118488","EffeTarg","0.1824611","",""
"65","28","4.11072664","0.00832566","0.24326599","0.0","6","8","","false","inner","AT2G19650","10.0","","6","0","0","","0.71720667","false","0","AT2G19650","14","75014","","0.2","",""
"60","27","3.97808535","0.00113707","0.25137721","0.0","2","7","","false","inner","AT1G60650","42.5","","2","0","0","","0.72926497","false","0","AT1G60650","17","17300","","0.55333333","",""
"40","17","4.33679354","0.00554698","0.23058511","0.0","3","8","","false","Peripharal","AT1G28360","12.66666667","","3","0","0","","0.69665513","false","0","AT1G28360","27","40048","","0.34313725","",""
"35","17","5.37139562","0.0","0.18617135","0.0","1","9","","false","Peripharal","AT1G10920","33.0","","1","0","0","4CND","0.6026004","false","0","AT1G10920","27","0","","0.0","",""
"75","47","4.98846597","0.0","0.20046243","0.0","1","9","","false","inner","AT1G10030","103.0","","1","0","0","","0.63741218","false","0","AT1G10030","7","0","","0.0","",""
"35","17","4.34832757","0.0","0.22997347","0.0","1","8","","false","Peripharal","AT1G09660","32.0","","1","0","0","","0.69560658","false","0","AT1G09660","27","0","","0.0","",""
"65","28","4.37946943","0.00633908","0.22833816","0.0","7","8","","false","","HARXL106_group","7.85714286","","7","0","0","","0.69277551","false","0","HARXL106_group",,"30186","","0.16724739","",""
"10","4","5.37831603","0.0","0.1859318","0.0","1","9","","false","Peripharal","AT1G09270","7.0","","1","0","0","4CND","0.60197127","false","0","AT1G09270","47","0","EffeTarg","0.0","",""
"50","22","5.02306805","0.0","0.19908152","1.0","2","8","","false","inner","AT1G09180","33.5","","2","0","0","","0.63426654","false","0","AT1G09180","20","0","","0.67","",""
"0","2","6.32871972","0.0","0.15800984","0.0","1","10","","false","Peripharal","AT1G07940","3.0","","1","0","0","","0.51557093","false","0","AT1G07940","47","0","","0.0","Yali","Yali"
"20","6","5.32987313","0.00461095","0.18762173","0.0","3","9","","false","Peripharal","AT2G04740","1.66666667","","3","0","0","","0.60637517","false","0","AT2G04740","47","46838","EffeTarg","0.33333333","",""
"0","2","6.32871972","0.0","0.15800984","0.0","1","10","","false","Peripharal","AT1G07930","3.0","","1","0","0","4CND","0.51557093","false","0","AT1G07930","47","0","","0.0","Yali","Yali"
"95","67","4.37254902","0.06370621","0.22869955","0.03219697","35","8","","false","inner","AT3G13720","2.6969697","","34","0","0","","0.69340463","false","1","AT3G13720","1","143170","EffeTarg","0.05672106","",""
"95","68","4.42214533","0.06101066","0.22613459","0.03030303","36","8","","false","inner","AT1G55190","2.76470588","","35","0","0","","0.68889588","false","1","AT1G55190","1","140882","EffeTarg","0.05266758","",""
"50","22","5.02306805","0.0","0.19908152","1.0","2","8","","false","inner","AT1G07840","33.5","","2","0","0","","0.63426654","false","0","AT1G07840","20","0","","0.67","",""
"95","65","3.34948097","0.11549118","0.29855372","0.00403226","32","7","","false","inner","AT1G11130","8.5625","","32","0","0","2MRP","0.78641082","false","0","AT1G11130","1","744594","","0.04029605","Yali","Yali"
"35","17","4.34832757","0.0","0.22997347","0.0","1","8","","false","Peripharal","AT1G07310","32.0","","1","0","0","","0.69560658","false","0","AT1G07310","27","0","","0.0","",""
"25","10","4.78431373","0.00747064","0.20901639","0.0","4","8","","false","Peripharal","AT4G01370","2.5","","4","0","0","2MRP","0.65597148","false","0","AT4G01370","34","21068","","0.3","",""
"20","6","5.47981546","8.314E-5","0.1824879","0.0","2","8","","false","Peripharal","AT1G07160","4.5","","2","0","0","","0.59274405","false","0","AT1G07160","47","256","","0.58333333","",""
"25","8","4.64936563","8.008E-5","0.21508311","0.0","2","8","","false","Peripharal","HARXL8","5.5","","2","0","0","","0.66823949","false","0","HARXL8","38","1144","","0.64285714","",""
"10","3","5.37024221","0.0","0.18621134","0.0","1","8","","false","Peripharal","HARXL60","4.0","","1","0","0","","0.60270525","false","0","HARXL60","47","0","","0.0","",""
"25","9","4.64705882","0.00238688","0.21518987","0.0","3","8","","false","Peripharal","HARXL14","4.0","","3","0","0","","0.6684492","false","0","HARXL14","35","12182","","0.42857143","",""
"95","74","3.38177624","0.13623341","0.29570259","0.00145138","53","6","","false","inner","AT1G34420","4.26415094","","53","0","0","","0.78347489","false","0","AT1G34420","1","947910","","0.02744425","Yali","Yali"
"60","27","4.37139562","0.00350826","0.22875989","0.0","4","7","","false","inner","AT1G06510","14.75","","4","0","0","","0.69350949","false","0","AT1G06510","17","22586","EffeTarg","0.25943396","",""
"95","47","3.75778547","0.00461023","0.26611418","0.13333333","6","7","","false","inner","AT5G60120","26.0","","6","0","0","","0.74929223","false","0","AT5G60120","2","27072","EffeTarg","0.18888889","",""
"40","18","4.34602076","6.617E-4","0.23009554","0.0","3","8","","false","inner","AT5G56290","13.33333333","","3","0","0","1ESN","0.69581629","false","0","AT5G56290","22","6354","EffeTarg","0.37373737","",""
"45","21","4.1372549","7.8245E-4","0.24170616","0.0","3","8","","false","inner","AT5G51110","14.33333333","","3","0","0","2MRP","0.71479501","false","0","AT5G51110","20","9432","EffeTarg","0.38095238","",""
"30","14","4.42099193","2.8894E-4","0.22619358","0.0","2","8","","false","Peripharal","AT5G22630","15.0","","2","0","0","","0.68900073","false","0","AT5G22630","27","2808","EffeTarg","0.51851852","",""
"90","47","3.9100346","0.0029534","0.25575221","0.33333333","3","7","","false","inner","AT5G16560","44.0","","3","0","0","2MRP","0.7354514","false","0","AT5G16560","2","17310","","0.35215054","",""
"70","36","3.85928489","0.00416849","0.25911536","0.0","6","7","","false","inner","AT4G25200","18.5","","6","0","0","","0.74006501","false","0","AT4G25200","9","46390","EffeTarg","0.19886364","",""
"95","47","3.62975779","0.01714583","0.27550048","0.0","9","7","","false","inner","AT4G17680","19.11111111","","9","0","0","","0.76093111","false","0","AT4G17680","2","181144","EffeTarg","0.14845173","",""
"30","13","4.4544406","1.7398E-4","0.22449508","0.0","2","8","","false","Peripharal","AT4G10470","13.0","","2","0","0","","0.68595995","false","0","AT4G10470","29","1742","","0.5","",""
"25","11","4.51787774","0.0","0.22134286","0.0","1","8","","false","Peripharal","AT4G09830","21.0","","1","0","0","2MRP","0.68019293","false","0","AT4G09830","34","0","","0.0","",""
"25","11","4.51787774","0.0","0.22134286","0.0","1","8","","false","Peripharal","AT3G61150","21.0","","1","0","0","5NO PHE5NOTYPE","0.68019293","false","0","AT3G61150","34","0","EffeTarg","0.0","",""
"95","55","3.56286044","0.02538312","0.28067336","0.05714286","15","6","","false","inner","AT3G49580","14.73333333","","15","0","0","","0.76701269","false","0","AT3G49580","1","170662","EffeTarg","0.08114286","",""
"95","69","3.43598616","0.1289348","0.29103726","0.00142248","38","7","","false","inner","AT3G47620","5.07894737","","38","0","0","4CND","0.77854671","false","0","AT3G47620","1","652720","EffeTarg","0.03442982","",""
"60","27","4.088812","5.8264E-4","0.24456982","0.0","2","7","","false","inner","AT3G18680","37.0","","2","0","0","1ESN","0.71919891","false","0","AT3G18680","17","6440","","0.52173913","",""
"70","35","4.16955017","0.0045925","0.23983402","0.0","7","8","","false","inner","AT3G17860","8.85714286","","7","0","0","","0.71185908","false","0","AT3G17860","10","41620","EffeTarg","0.18707483","",""
"25","11","4.51787774","0.0","0.22134286","0.0","1","8","","false","Peripharal","AT2G33880","21.0","","1","0","0","1ESN","0.68019293","false","0","AT2G33880","34","0","","0.0","",""
"90","47","3.92618224","0.0","0.25470035","1.0","2","7","","false","inner","AT2G24860","62.0","","2","0","0","","0.73398343","false","0","AT2G24860","5","0","","0.5210084","",""
"25","11","4.51787774","0.0","0.22134286","0.0","1","8","","false","Peripharal","AT1G67090","21.0","","1","0","0","","0.68019293","false","0","AT1G67090","34","0","","0.0","",""
"25","11","4.51787774","0.0","0.22134286","0.0","1","8","","false","Peripharal","AT1G34430","21.0","","1","0","0","1ESN","0.68019293","false","0","AT1G34430","34","0","","0.0","",""
"65","29","3.90657439","0.01050314","0.25597874","0.0","5","7","","false","inner","AT1G31880","15.8","","5","0","0","2MRP","0.73576596","false","0","AT1G31880","13","85586","EffeTarg","0.22089552","",""
"95","61","3.51903114","0.05584508","0.28416912","0.02380952","21","7","","false","inner","AT1G06460","11.28571429","","21","0","0","","0.77099717","false","0","AT1G06460","1","283136","","0.05802758","Yali","Yali"
"95","72","4.66551326","0.06001921","0.21433869","0.0","43","8","","false","inner","AT5G42190","1.79069767","","43","0","0","","0.66677152","false","0","AT5G42190","1","433230","","0.19767442","",""
"50","22","5.66435986","0.0","0.17654246","0.0","1","9","","false","inner","AT1G06110","43.0","","1","0","0","","0.57596729","false","0","AT1G06110","20","0","","0.0","",""
"75","47","4.07381776","0.0","0.24546999","0.0","1","7","","false","inner","AT1G05970","103.0","","1","0","0","","0.72056202","false","0","AT1G05970","7","0","","0.0","",""
"90","47","3.67474048","0.04199167","0.27212806","0.0","2","7","","false","inner","AT1G04930","103.0","","2","0","0","","0.75684177","false","0","AT1G04930","7","244276","","0.5049505","",""
"75","47","4.98846597","0.0","0.20046243","0.0","1","9","","false","inner","AT1G04340","103.0","","1","0","0","","0.63741218","false","0","AT1G04340","7","0","","0.0","",""
"65","27","4.3644752","0.0092638","0.22912262","0.0","7","7","","false","inner","AT3G45640","4.85714286","","7","0","0","4CND","0.69413862","false","0","AT3G45640","17","39502","","0.15428571","",""
"40","18","4.49019608","0.00361508","0.22270742","0.0","5","7","","false","inner","AT2G43790","3.8","","5","0","0","4CND","0.68270945","false","0","AT2G43790","22","24520","","0.28","",""
"20","7","5.35640138","2.062E-5","0.18669251","0.0","2","8","","false","Peripharal","AT1G04330","6.0","","2","0","0","","0.60396351","false","0","AT1G04330","47","68","","0.625","",""
"15","5","5.53056517","0.0","0.18081335","0.0","1","9","","false","Peripharal","AT1G04240","8.0","","1","0","0","2MRP","0.58813044","false","0","AT1G04240","47","0","","0.0","",""
"70","35","4.53171857","0.01450764","0.22066684","0.0","10","8","","false","inner","AT2G22670","7.625","","9","0","0","5NO PHE5NOTYPE","0.67893468","false","1","AT2G22670","10","98216","","0.125","",""
"15","5","5.53056517","0.0","0.18081335","0.0","1","9","","false","Peripharal","AT1G04100","8.0","","1","0","0","","0.58813044","false","0","AT1G04100","47","0","","0.0","",""
"70","38","4.23298731","0.00690487","0.23623978","0.0","9","7","","false","","HARXLL73_group","4.0","","9","0","0","","0.70609206","false","0","HARXLL73_group",,"51768","","0.16666667","",""
"15","5","5.23183391","0.0","0.19113757","0.0","1","8","","false","Peripharal","AT1G03960","9.0","","1","0","0","","0.61528783","false","0","AT1G03960","47","0","EffeTarg","0.0","",""
"75","47","4.07381776","0.0","0.24546999","0.0","1","7","","false","inner","AT1G03457","103.0","","1","0","0","","0.72056202","false","0","AT1G03457","7","0","","0.0","",""
"35","16","5.09803922","0.00695436","0.19615385","0.0","5","9","","false","Peripharal","AT2G24130","2.4","","5","0","0","","0.62745098","false","0","AT2G24130","27","59360","","0.23333333","",""
"5","3","6.09688581","0.0","0.16401816","0.0","1","10","","false","Peripharal","AT1G03250","5.0","","1","0","0","","0.53664674","false","0","AT1G03250","47","0","","0.0","",""
"70","35","4.41407151","0.0109246","0.22654821","0.0","7","8","","false","inner","AT5G10020","12.85714286","","7","0","0","","0.68962986","false","0","AT5G10020","9","120282","","0.16023166","",""
"10","4","5.41291811","0.0","0.18474323","0.0","1","9","","false","Peripharal","AT1G03140","7.0","","1","0","0","","0.59882563","false","0","AT1G03140","47","0","","0.0","",""
"95","52","4.33217993","0.02257537","0.23083067","0.0","13","7","","false","inner","AT4G09420","3.38461538","","13","0","0","","0.69707455","false","0","AT4G09420","1","126482","EffeTarg","0.08516484","",""
"20","7","5.33102653","0.0","0.18758113","0.0","1","8","","false","Peripharal","AT1G03040","13.0","","1","0","0","","0.60627032","false","0","AT1G03040","47","0","","0.0","",""
"95","64","3.57785467","0.05425805","0.2794971","0.01538462","28","7","","false","inner","AT4G04020","6.11538462","","27","0","0","","0.76564958","false","1","AT4G04020","1","198190","EffeTarg","0.04563233","",""
"30","14","4.57670127","0.0","0.21849798","0.0","1","8","","false","Peripharal","AT1G02690","26.0","","1","0","0","","0.67484534","false","0","AT1G02690","28","0","","0.0","",""
"95","66","3.55247982","0.07093075","0.28149351","0.0","31","7","","false","inner","AT1G76850","4.32258065","","31","0","0","","0.76795638","false","0","AT1G76850","1","308328","EffeTarg","0.03651188","",""
"35","16","4.55132641","0.0","0.21971617","0.0","1","8","","false","Peripharal","AT1G02680","31.0","","1","0","0","","0.67715214","false","0","AT1G02680","27","0","","0.0","",""
"5","3","1.0","1.0","1.0","0.0","2","1","","false","Peripharal","AT1G64280","1.0","","2","0","0","4CND","1.0","false","0","AT1G64280","47","2","","0.0","",""
"0","2","1.5","0.0","0.66666667","0.0","1","2","","false","Peripharal","AT1G02450","2.0","","1","0","0","","0.75","false","0","AT1G02450","47","0","","0.0","",""
"70","47","4.07381776","0.0","0.24546999","0.0","1","7","","false","inner","AT1G01440","103.0","","1","0","0","","0.72056202","false","0","AT1G01440","7","0","","0.0","",""
"95","76","3.98961938","0.22892537","0.25065048","0.00152294","105","8","","false","inner","AT5G08080","1.47572816","","104","0","0","","0.72821642","false","1","AT5G08080","1","983466","","0.02128454","",""
"70","47","4.98846597","0.0","0.20046243","0.0","1","9","","false","inner","AT1G01230","103.0","","1","0","0","","0.63741218","false","0","AT1G01230","7","0","","0.0","",""
"95","75","3.07497116","0.3113594","0.3252063","0.00209404","105","6","","false","inner","AT3G49570","2.27184466","","104","0","0","","0.81136626","false","1","AT3G49570","1","1203298","EffeTarg","0.01466639","",""
"95","70","3.83621684","0.0716126","0.26067348","0.0","41","7","","false","inner","AT3G07780","2.56097561","","41","0","0","2MRP","0.74216211","false","0","AT3G07780","1","632948","EffeTarg","0.03321225","",""
